Gene Symbol,-2,-1,0,1,2,total
ACAP3,5,194,300,11,1,511
ACTRT2,5,194,300,11,1,511
AGRN,5,194,300,11,1,511
ANKRD65,5,194,300,11,1,511
ATAD3A,5,194,300,11,1,511
ATAD3B,5,194,300,11,1,511
ATAD3C,5,194,300,11,1,511
AURKAIP1,5,194,300,11,1,511
B3GALT6,5,194,300,11,1,511
C1orf159,5,194,300,11,1,511
C1orf170,5,194,300,11,1,511
C1orf233,5,194,300,11,1,511
C1orf86,5,194,300,11,1,511
CALML6,5,194,300,11,1,511
CCNL2,5,194,300,11,1,511
CDK11A,5,194,300,11,1,511
CDK11B,5,194,300,11,1,511
CPSF3L,5,194,300,11,1,511
DDX11L1|chr1,5,194,300,11,1,511
DVL1,5,194,300,11,1,511
FAM132A,5,194,300,11,1,511
FAM138A|chr1,5,194,300,11,1,511
FAM138F|chr1,5,194,300,11,1,511
FAM213B,5,194,300,11,1,511
FAM41C,5,194,300,11,1,511
FLJ42875,5,194,300,11,1,511
GABRD,5,194,300,11,1,511
GLTPD1,5,194,300,11,1,511
GNB1,5,194,300,11,1,511
HES4,5,194,300,11,1,511
HES5,5,194,300,11,1,511
ISG15,5,194,300,11,1,511
KIAA1751,5,194,300,11,1,511
KLHL17,5,194,300,11,1,511
LINC00115,5,194,300,11,1,511
LOC100129534,5,194,300,11,1,511
LOC100130417,5,194,300,11,1,511
LOC100132062|chr1,5,194,300,11,1,511
LOC100132287|chr1,5,194,300,11,1,511
LOC100133331|chr1,5,194,300,11,1,511
LOC100133445,5,194,300,11,1,511
LOC100288069,5,194,300,11,1,511
LOC115110,5,194,300,11,1,511
LOC148413,5,194,300,11,1,511
LOC254099,5,194,300,11,1,511
LOC643837,5,194,300,11,1,511
LOC729737,5,194,300,11,1,511
MIB2,5,194,300,11,1,511
MIR200A,5,194,300,11,1,511
MIR200B,5,194,300,11,1,511
MIR4251,5,194,300,11,1,511
MIR429,5,194,300,11,1,511
MMEL1,5,194,300,11,1,511
MMP23A,5,194,300,11,1,511
MMP23B,5,194,300,11,1,511
MORN1,5,194,300,11,1,511
MRPL20,5,194,300,11,1,511
MXRA8,5,194,300,11,1,511
NADK,5,194,300,11,1,511
NOC2L,5,194,300,11,1,511
OR4F16|chr1,5,194,300,11,1,511
OR4F29|chr1,5,194,300,11,1,511
OR4F3|chr1,5,194,300,11,1,511
OR4F5,5,194,300,11,1,511
PANK4,5,194,300,11,1,511
PEX10,5,194,300,11,1,511
PLCH2,5,194,300,11,1,511
PLEKHN1,5,194,300,11,1,511
PRDM16,5,194,300,11,1,511
PRKCZ,5,194,300,11,1,511
PUSL1,5,194,300,11,1,511
RER1,5,194,300,11,1,511
RNF223,5,194,300,11,1,511
SAMD11,5,194,300,11,1,511
SCNN1D,5,194,300,11,1,511
SDF4,5,194,300,11,1,511
SKI,5,194,300,11,1,511
SLC35E2B,5,194,300,11,1,511
SLC35E2,5,194,300,11,1,511
SSU72,5,194,300,11,1,511
TAS1R3,5,194,300,11,1,511
TMEM240,5,194,300,11,1,511
TMEM52,5,194,300,11,1,511
TMEM88B,5,194,300,11,1,511
TNFRSF14,5,194,300,11,1,511
TNFRSF18,5,194,300,11,1,511
TNFRSF4,5,194,300,11,1,511
TTC34,5,194,300,11,1,511
TTLL10,5,194,300,11,1,511
UBE2J2,5,194,300,11,1,511
VWA1,5,194,300,11,1,511
WASH7P,5,194,300,11,1,511
hsa-mir-1302-2,5,194,300,11,1,511
hsa-mir-200a,5,194,300,11,1,511
hsa-mir-200b,5,194,300,11,1,511
hsa-mir-4251,5,194,300,11,1,511
hsa-mir-429,5,194,300,11,1,511
ARHGEF16,5,195,300,11,0,511
MEGF6,5,195,300,11,0,511
MIR551A,5,195,300,11,0,511
hsa-mir-551a,5,195,300,11,0,511
TPRG1L,5,195,299,11,1,511
WRAP73,5,195,299,11,1,511
TP73,5,195,299,11,1,511
TP73-AS1,4,195,301,11,0,511
CCDC27,4,195,301,11,0,511
LOC388588,4,195,301,11,0,511
LRRC47,4,195,301,11,0,511
CEP104,4,198,298,11,0,511
DFFB,4,199,297,11,0,511
C1orf174,4,199,297,11,0,511
LOC100133612,4,199,297,11,0,511
LOC728716,4,199,297,11,0,511
LOC284661,5,199,296,11,0,511
AJAP1,4,200,296,11,0,511
MIR4417,2,206,292,11,0,511
MIR4689,2,207,291,11,0,511
NPHP4,2,208,290,11,0,511
KCNAB2,2,208,290,11,0,511
CHD5,2,208,290,11,0,511
RPL22,2,208,290,11,0,511
RNF207,2,209,290,10,0,511
ICMT,2,209,290,10,0,511
GPR153,2,209,290,10,0,511
HES3,2,209,290,10,0,511
ACOT7,2,208,290,11,0,511
HES2,2,207,291,11,0,511
ESPN,2,207,291,11,0,511
MIR4252,2,207,291,11,0,511
hsa-mir-4252,2,207,291,11,0,511
PLEKHG5,2,207,291,11,0,511
TNFRSF25,2,207,291,11,0,511
NOL9,2,207,291,11,0,511
TAS1R1,2,207,291,11,0,511
ZBTB48,2,207,291,11,0,511
KLHL21,2,207,291,11,0,511
PHF13,2,207,291,11,0,511
THAP3,2,207,291,11,0,511
DNAJC11,2,207,291,11,0,511
CAMTA1,4,207,289,11,0,511
VAMP3,3,207,290,11,0,511
PER3,3,207,290,11,0,511
UTS2,3,207,290,11,0,511
TNFRSF9,4,206,290,11,0,511
PARK7,5,205,290,11,0,511
ERRFI1,5,206,289,11,0,511
SLC45A1,5,205,290,11,0,511
RERE,4,206,290,11,0,511
ENO1,2,204,294,11,0,511
ENO1-AS1,2,204,294,11,0,511
CA6,2,205,293,11,0,511
SLC2A7,2,205,293,11,0,511
SLC2A5,2,205,293,11,0,511
GPR157,2,205,293,11,0,511
MIR34A,2,205,293,11,0,511
hsa-mir-34a,2,205,293,11,0,511
H6PD,1,206,293,11,0,511
SPSB1,1,206,293,11,0,511
SLC25A33,1,204,295,11,0,511
TMEM201,1,203,296,11,0,511
C1orf200,1,203,296,11,0,511
PIK3CD,1,203,296,11,0,511
CLSTN1,1,203,296,11,0,511
CTNNBIP1,1,203,296,11,0,511
LZIC,1,203,296,11,0,511
NMNAT1,1,203,296,11,0,511
RBP7,1,203,296,11,0,511
UBE4B,1,202,297,11,0,511
KIF1B,1,200,298,12,0,511
hsa-mir-1273d,1,200,299,11,0,511
PGD,1,199,299,12,0,511
APITD1-CORT,1,199,299,12,0,511
APITD1,1,199,299,12,0,511
CORT,1,199,299,12,0,511
DFFA,1,199,299,12,0,511
PEX14,1,199,300,11,0,511
CASZ1,1,199,300,11,0,511
C1orf127,1,199,300,11,0,511
TARDBP,1,198,300,12,0,511
MASP2,1,198,300,12,0,511
SRM,1,198,300,12,0,511
EXOSC10,1,198,300,12,0,511
MTOR,1,198,300,12,0,511
ANGPTL7,1,197,301,12,0,511
UBIAD1,1,195,302,13,0,511
PTCHD2,2,196,300,13,0,511
FBXO2,1,195,303,12,0,511
FBXO44,1,195,303,12,0,511
FBXO6,1,195,303,12,0,511
MAD2L2,1,195,303,12,0,511
C1orf187,1,195,303,12,0,511
AGTRAP,1,195,303,12,0,511
MTHFR,1,195,303,12,0,511
CLCN6,1,195,303,12,0,511
NPPA-AS1,1,195,303,12,0,511
NPPA,1,195,303,12,0,511
